user_id,signup_datetime,country,device_type,acquisition_channel,experiment_variant,initial_plan
2805,2024-04-09,IN,mobile,paid_ads,B,premium_trial
2806,2024-03-10,ZA,mobile,organic,A,premium_trial
2807,2024-02-10,FR,mobile,paid_ads,B,premium_trial
2808,2024-06-22,AU,mobile,paid_ads,B,premium_trial
2809,2024-02-29,DE,web,email,A,trial
2810,2024-04-17,FR,mobile,social,A,free
2811,2024-02-26,UK,mobile,referral,B,trial
2812,2024-01-31,DE,web,social,B,free
2813,2024-03-24,ID,mobile,social,A,free
2814,2024-05-31,MX,tablet,email,A,free
2815,2024-02-05,BR,tablet,referral,A,trial
2816,2024-06-06,BR,mobile,organic,B,trial
2817,2024-05-31,BR,web,referral,A,trial
2818,2024-04-17,MA,tablet,organic,A,trial
2819,2024-04-15,BR,web,referral,A,trial
2820,2024-06-06,IT,tablet,paid_ads,A,free
2821,2024-03-26,BR,mobile,referral,A,trial
2822,2024-05-14,EG,web,email,B,free
2823,2024-06-11,ID,web,organic,B,trial
2824,2024-01-14,ZA,web,social,A,trial
2825,2024-04-29,BR,tablet,email,A,premium_trial
2826,2024-05-17,TR,tablet,organic,B,free
2827,2024-03-20,ID,tablet,organic,A,trial
2828,2024-05-23,BR,mobile,social,B,trial
2829,2024-04-15,MA,tablet,paid_ads,A,trial
2830,2024-03-10,IN,mobile,email,B,premium_trial
2831,2024-02-13,IT,web,social,B,free
2832,2024-03-13,MA,web,social,A,trial
2833,2024-02-14,US,mobile,paid_ads,B,trial
2834,2024-04-16,FR,tablet,email,A,trial
2835,2024-03-24,TR,mobile,social,B,premium_trial
2836,2024-03-22,TR,web,paid_ads,A,trial
2837,2024-04-16,ZA,web,email,A,free
2838,2024-01-21,FR,mobile,referral,A,free
2839,2024-06-26,DE,tablet,organic,B,free
2840,2024-06-09,IN,tablet,paid_ads,A,free
2841,2024-01-07,ES,mobile,organic,A,trial
2842,2024-03-10,FR,mobile,referral,A,premium_trial
2843,2024-05-06,AU,tablet,social,B,premium_trial
2844,2024-05-22,CA,web,social,A,premium_trial
2845,2024-06-08,ZA,mobile,email,B,trial
2846,2024-05-27,ES,tablet,paid_ads,B,premium_trial
2847,2024-05-22,AU,tablet,paid_ads,B,free
2848,2024-06-24,BR,web,email,A,trial
2849,2024-05-28,AU,web,organic,A,premium_trial
2850,2024-06-18,BR,web,social,B,free
2851,2024-06-02,IT,web,social,A,free
2852,2024-04-29,ES,web,paid_ads,A,trial
2853,2024-05-07,CA,mobile,paid_ads,B,trial
2854,2024-05-21,AU,tablet,email,B,premium_trial
2855,2024-02-26,IT,mobile,referral,A,premium_trial
2856,2024-06-13,EG,mobile,organic,B,premium_trial
2857,2024-02-27,MA,mobile,referral,A,trial
2858,2024-01-21,ID,mobile,referral,B,premium_trial
2859,2024-03-22,ZA,mobile,paid_ads,A,premium_trial
2860,2024-03-09,ID,web,paid_ads,A,free
2861,2024-05-10,DE,web,paid_ads,B,free
2862,2024-03-27,ZA,tablet,referral,A,free
2863,2024-06-13,ES,mobile,organic,A,premium_trial
2864,2024-02-18,IN,tablet,paid_ads,B,trial
2865,2024-05-26,BR,web,social,A,free
2866,2024-04-24,ZA,web,organic,A,trial
2867,2024-03-29,ID,web,social,A,premium_trial
2868,2024-03-25,BR,mobile,organic,B,premium_trial
2869,2024-05-07,UK,mobile,paid_ads,B,free
2870,2024-05-19,MA,web,email,B,trial
2871,2024-06-17,ZA,tablet,paid_ads,B,free
2872,2024-06-09,MA,tablet,referral,B,premium_trial
2873,2024-06-26,ID,web,referral,A,trial
2874,2024-04-26,IT,tablet,organic,A,free
2875,2024-05-06,US,web,referral,A,premium_trial
2876,2024-03-11,US,tablet,paid_ads,B,free
2877,2024-03-26,IT,web,social,A,trial
2878,2024-02-02,AU,tablet,paid_ads,B,trial
2879,2024-03-21,AU,mobile,organic,A,trial
2880,2024-05-31,IN,web,referral,B,trial
2881,2024-03-01,MX,web,social,A,trial
2882,2024-03-01,IT,tablet,email,A,free
2883,2024-04-07,IN,web,social,B,free
2884,2024-01-28,DE,web,social,A,free
2885,2024-02-12,BR,web,paid_ads,A,free
2886,2024-06-17,CA,mobile,email,B,premium_trial
2887,2024-06-15,MX,mobile,organic,A,premium_trial
2888,2024-03-26,ES,tablet,organic,A,free
2889,2024-06-25,TR,mobile,social,B,premium_trial
2890,2024-01-17,MX,tablet,social,B,premium_trial
2891,2024-04-07,ZA,mobile,referral,B,trial
2892,2024-04-07,CA,tablet,email,B,free
2893,2024-03-05,UK,mobile,social,B,premium_trial
2894,2024-03-14,MA,mobile,referral,A,premium_trial
2895,2024-03-25,BR,tablet,email,B,free
2896,2024-01-05,US,web,organic,B,trial
2897,2024-01-02,AU,web,referral,A,free
2898,2024-01-22,IN,mobile,email,A,trial
2899,2024-04-21,AU,tablet,referral,A,premium_trial
2900,2024-02-26,AU,web,social,A,trial
2901,2024-03-06,AU,tablet,paid_ads,A,trial
2902,2024-03-14,IT,web,organic,B,free
2903,2024-04-07,IT,tablet,social,A,premium_trial
2904,2024-05-23,TR,mobile,social,B,free
2905,2024-04-21,US,tablet,email,A,free
2906,2024-06-27,ZA,web,referral,B,premium_trial
2907,2024-05-04,MX,mobile,organic,A,free
2908,2024-06-15,BR,tablet,social,B,free
2909,2024-03-26,FR,web,email,B,trial
2910,2024-03-16,IN,mobile,organic,B,free
2911,2024-03-28,EG,tablet,referral,B,premium_trial
2912,2024-06-16,DE,web,social,B,free
2913,2024-02-07,CA,tablet,social,B,trial
2914,2024-02-28,TR,tablet,social,B,free
2915,2024-05-17,ZA,mobile,organic,B,free
2916,2024-04-08,MX,mobile,organic,B,free
2917,2024-03-03,AU,web,organic,B,trial
2918,2024-02-18,MA,mobile,organic,A,premium_trial
2919,2024-02-01,MA,web,email,B,premium_trial
2920,2024-05-14,ES,tablet,paid_ads,B,trial
2921,2024-01-21,UK,tablet,email,A,trial
2922,2024-01-20,MA,web,social,B,free
2923,2024-06-02,IT,tablet,email,B,premium_trial
2924,2024-05-06,MX,mobile,referral,A,trial
2925,2024-03-08,UK,tablet,organic,A,premium_trial
2926,2024-04-19,ZA,mobile,referral,B,free
2927,2024-04-25,CA,web,referral,A,trial
2928,2024-05-22,ZA,web,social,B,premium_trial
2929,2024-04-29,IT,tablet,organic,B,premium_trial
2930,2024-03-19,IT,tablet,referral,B,free
2931,2024-04-25,FR,mobile,social,A,trial
2932,2024-04-01,EG,mobile,organic,B,premium_trial
2933,2024-01-14,MX,tablet,paid_ads,B,free
2934,2024-06-03,ZA,tablet,social,A,premium_trial
2935,2024-05-04,ID,web,email,B,free
2936,2024-06-16,BR,web,organic,B,premium_trial
2937,2024-02-27,TR,web,referral,B,premium_trial
2938,2024-01-28,TR,tablet,referral,B,free
2939,2024-01-26,US,tablet,email,B,trial
2940,2024-04-22,US,tablet,email,B,free
2941,2024-03-06,DE,web,referral,A,trial
2942,2024-06-01,ES,tablet,organic,B,premium_trial
2943,2024-05-10,UK,mobile,social,B,premium_trial
2944,2024-02-13,TR,tablet,email,A,free
2945,2024-04-06,MX,tablet,email,B,free
2946,2024-02-11,MA,tablet,email,B,trial
2947,2024-01-06,IN,tablet,paid_ads,A,trial
2948,2024-06-15,ID,tablet,organic,A,trial
2949,2024-06-28,AU,mobile,organic,A,free
2950,2024-01-23,ES,mobile,organic,A,premium_trial
2951,2024-03-29,FR,tablet,organic,A,free
2952,2024-05-02,MA,web,organic,A,premium_trial
2953,2024-06-26,IT,tablet,referral,A,free
2954,2024-06-19,BR,tablet,email,B,free
2955,2024-05-26,MX,tablet,referral,B,trial
2956,2024-02-20,TR,web,paid_ads,B,premium_trial
2957,2024-01-11,ZA,web,social,A,free
2958,2024-01-12,EG,web,email,B,free
2959,2024-03-14,ES,mobile,paid_ads,A,premium_trial
2960,2024-01-08,AU,web,referral,B,free
2961,2024-05-31,ES,mobile,social,B,premium_trial
2962,2024-02-10,BR,mobile,paid_ads,B,trial
2963,2024-06-12,MA,web,social,B,trial
2964,2024-03-25,DE,web,paid_ads,A,premium_trial
2965,2024-03-12,ID,web,referral,A,trial
2966,2024-02-24,UK,mobile,social,B,premium_trial
2967,2024-05-16,MA,tablet,paid_ads,A,free
2968,2024-02-16,UK,web,referral,A,free
2969,2024-05-22,TR,web,email,B,premium_trial
2970,2024-06-24,ES,web,referral,A,free
2971,2024-04-13,CA,mobile,referral,A,trial
2972,2024-02-11,ZA,mobile,email,A,free
2973,2024-02-29,ES,tablet,referral,A,free
2974,2024-01-12,ZA,web,email,B,premium_trial
2975,2024-05-09,TR,mobile,email,B,trial
2976,2024-01-07,ES,tablet,email,A,free
2977,2024-03-20,BR,web,paid_ads,B,free
2978,2024-05-10,IT,mobile,social,B,premium_trial
2979,2024-04-18,BR,web,paid_ads,B,premium_trial
2980,2024-01-03,ID,web,email,A,trial
2981,2024-01-27,MX,mobile,social,A,free
2982,2024-04-23,ES,mobile,social,B,premium_trial
2983,2024-04-16,ID,mobile,email,B,premium_trial
2984,2024-02-09,ZA,web,social,A,premium_trial
2985,2024-06-09,UK,web,social,B,trial
2986,2024-05-08,IN,tablet,paid_ads,A,premium_trial
2987,2024-01-08,UK,web,social,B,trial
2988,2024-04-10,ZA,mobile,email,A,trial
2989,2024-06-08,EG,web,organic,A,free
2990,2024-05-03,MA,tablet,organic,A,free
2991,2024-06-24,US,tablet,organic,A,trial
2992,2024-04-16,EG,mobile,email,B,free
2993,2024-04-10,AU,mobile,organic,A,free
2994,2024-01-04,TR,tablet,paid_ads,B,premium_trial
2995,2024-04-19,AU,tablet,email,A,free
2996,2024-01-19,DE,tablet,email,A,trial
2997,2024-02-01,ID,mobile,email,B,free
2998,2024-05-16,FR,tablet,social,B,premium_trial
2999,2024-01-12,MX,tablet,social,B,trial
3000,2024-05-18,AU,mobile,social,A,free
